traj_id,t,x,z,theta,xq_dot,zq_dot,theta_dot,l,phi,l_dot,phi_dot,error_x,error_z,error_phi,u_z,u_theta
1,4.2199999999999545,-1.5506565435516173,5.056964260947147,0.00037790570800439735,-6.191519030775372,-2.3686817634184356,-0.002689857499200206,1.0,50.563327975968896,0.0,23.915374739429197,5.487531556959323,-0.07547054073307624,-50.324128482167346,5.6016900070547955,0.0009405698192064323
1,4.229999999999954,-1.6105259013952562,5.028618305737455,0.00035108930851707323,-5.741930527383875,-3.282600899717586,-0.0026734223982646126,1.0,50.80248488093966,0.0,23.916077287880455,5.550656543551617,-0.05696426094714724,-50.563327975968896,10.0,4.930530280681904e-05
1,4.239999999999954,-1.6647351162805861,4.991764240791058,0.00032467821876678996,-5.064872247829319,-4.061241451471091,-0.002608795551792042,1.0,51.04165086344019,0.0,23.917181368934838,5.610525901395256,-0.02861830573745472,-50.80248488093966,10.0,0.00019388053941745038
1,4.249999999999954,-1.711191780805347,4.948012643244518,0.00029996374547738597,-4.198795238771521,-4.654571907939285,-0.0023340991060887524,1.0,51.280829634618485,0.0,23.91862251315014,5.664735116280586,0.008235759208941928,-51.04165086344019,10.0,0.0008240893371096077
1,4.259999999999954,-1.7482438907116382,4.899424068346982,0.0002781008826688982,-3.192913727487867,-5.02305713070313,-0.002038473455608802,1.0,51.52002415888097,0.0,23.9203166082446,5.711191780805347,0.051987356755481606,-51.280829634618485,10.0,0.0008868769514400153
1,4.269999999999953,-1.7747740486059922,4.848392253952536,0.00025838634585169065,-2.1044291481039945,-5.139915521759074,-0.0019044339078327064,1.0,51.75923648270909,0.0,23.922165121603086,5.748243890711638,0.10057593165301792,-51.52002415888097,10.0,0.0004021186433281667
1,4.279999999999953,-1.790263465197384,4.797508231757414,0.000239565714025584,-0.9952935711862541,-4.992661821987164,-0.0018596924573886207,1.0,51.9984676192231,0.0,23.924060898496418,5.774774048605992,0.15160774604746408,-51.75923648270909,10.0,0.00013422435133229795
1,4.289999999999953,-1.7948220328345412,4.749412982938624,0.00022153759163448915,0.07130752446541577,-4.583843669157284,-0.00174593202083035,1.0,52.23771749190384,0.0,23.92589419928324,5.790263465197384,0.2024917682425862,-51.9984676192231,10.0,0.00034128130967513506
1,4.299999999999953,-1.7891826420961436,4.706646977497124,0.0002050201401051909,1.0345555782722986,-3.930924289148631,-0.0015575582850292993,1.0,52.47698494024144,0.0,23.927559028286588,5.794822032834541,0.25058701706137576,-52.23771749190384,10.0,0.0005651212074032673
1,4.3099999999999525,-1.7746599336231765,4.671505174998562,0.000190205184602504,1.839477374378935,-3.0653117064845135,-0.0014054328155080782,1.0,52.71626778858345,0.0,23.928959337855062,5.789182642096144,0.29335302250287576,-52.47698494024144,10.0,0.0004563764085635776
1,4.319999999999952,-1.7530757194183817,4.645905813364302,0.00017651723421908955,2.4401001273675087,-2.030584319055717,-0.0013321572611748114,1.0,52.9555629737035,0.0,23.930014492955117,5.774659933623177,0.3284948250014379,-52.71626778858345,10.0,0.00021982666299963372
1,4.329999999999952,-1.7266552527710775,4.631280571314997,0.000163495100151996,2.8020978125731957,-0.8800106679668045,-0.0012722695522438983,1.0,53.19486672228188,0.0,23.930663781826137,5.753075719418382,0.3540941866356979,-52.9555629737035,10.0,0.00017966312679309603
1,4.339999999999952,-1.6979002478470189,4.628492491088086,0.00015127907233335235,2.904771700433775,0.3264957294219877,-0.0011709360114848313,1.0,53.434174768572866,0.0,23.93086991580448,5.726655252771078,0.3687194286850026,-53.19486672228188,10.0,0.0003040006222775355
1,4.349999999999952,-1.6694459345771,4.6377864563663564,0.0001401497771475984,2.742246718799426,1.5258105633233698,-0.0010549230256659617,1.0,53.673482600836614,0.0,23.930621220714666,5.697900247847019,0.37150750891191375,-53.434174768572866,10.0,0.0003480389574568943
1,4.3599999999999515,-1.6439006553013142,4.658579507888701,0.00013001258815739495,2.3258386250522696,2.6164439372497728,-0.000972514772374725,1.0,53.91284271124846,0.0,23.94257108995305,5.6694459345771,0.36221354363364355,-53.673482600836614,6.634429455803968,0.00024722475987363005
1,4.369999999999951,-1.6236565949357873,4.689003067439517,0.00012054493701924681,1.68635674426466,3.4443994887478393,-0.0009210154552549027,1.0,54.15269584683841,0.0,24.033063238670277,5.643900655301314,0.34142049211129866,-53.91284271124846,-5.679307824558961,0.00015449795135952672
1,4.379999999999951,-1.6108368224117149,4.726683861945482,0.00011147704275393265,0.8462458645107518,4.060250235831224,-0.0008925633978079273,1.0,54.393746476923496,0.0,24.182156788921148,5.623656594935787,0.31099693256048333,-54.15269584683841,-10.0,0.00017071234468185289
1,4.389999999999951,-1.607290168461918,4.769501041572004,0.00010278711412877645,-0.160919185334373,4.464275766848398,-0.0008454223272233135,1.0,54.63642595193239,0.0,24.357272467613253,5.610836822411715,0.2733161380545184,-54.393746476923496,-10.0,0.0002828464235076827
